,left_hip_joint,left_knee_joint,left_ankle_joint,right_hip_joint,right_knee_joint,right_ankle_joint
867,44.480156,54.816948,24.75571,89.94706,70.040794,22.88947
868,44.35481,57.696304,23.71015,90.176445,70.33109,22.903688
869,44.235867,60.161835,22.856636,90.24037,70.78539,22.893982
870,43.91201,62.435745,21.981146,90.43737,71.299255,22.870733
871,43.6365,64.3767,21.08695,90.59581,71.71232,22.866507
872,43.403812,65.86728,20.177834,90.69716,72.24114,22.81311
873,43.20458,67.383606,19.131878,90.918144,72.62488,22.96389
874,43.052933,68.63376,18.197094,90.51074,73.233505,22.939737
875,42.989914,69.63975,18.512295,90.016785,73.81759,23.013323
876,42.964794,70.595566,17.039148,90.18701,74.16705,22.999716
877,42.819523,71.15556,16.456642,90.27748,74.64176,23.046276
878,42.77627,71.08745,17.024996,90.32866,75.06687,23.017498
879,42.81563,71.46369,16.549429,90.592186,75.419235,23.078733
880,42.99367,71.665405,15.677979,89.91778,75.32145,23.05504
881,43.18815,71.52044,15.549814,89.93547,75.63903,23.11218
882,43.305855,70.413994,16.061327,89.867615,76.059364,23.137163
883,43.23616,69.85603,16.077244,89.93675,76.36287,23.163086
884,43.33944,69.93548,15.803248,90.0103,76.54165,23.31903
885,43.241085,69.289505,15.768047,89.82897,76.880455,23.381819
886,43.168537,68.93762,15.731764,90.33982,77.227554,23.876074
887,43.187565,68.36996,15.891106,90.57892,77.502205,23.95225
888,43.24873,68.03237,15.876642,90.43413,77.586006,24.086649
889,43.294712,67.5294,15.816898,90.436714,77.85931,24.05085
890,43.21788,67.26438,15.729143,90.56121,78.038155,24.162434
891,43.144295,67.02643,15.70572,90.55472,78.09482,24.244967
892,43.160763,66.67275,15.712696,90.92862,78.2876,24.28561
893,43.178635,66.43016,15.734472,90.65869,77.99256,24.450958
894,43.18785,66.04939,15.70577,90.69214,78.04398,24.4337
895,43.23431,65.78846,15.705948,91.1645,78.3825,24.596354
896,43.15539,65.51331,15.676349,90.80118,78.27535,24.713724
897,43.162807,65.22604,15.678712,91.09832,78.52796,24.849014
898,43.216682,64.863625,15.622504,91.4009,78.722916,24.927856
899,43.253967,64.6888,15.618382,90.96271,78.40204,24.93996
900,43.33598,64.47642,15.667347,91.16709,79.15232,24.93088
901,43.36209,64.11441,15.666615,91.36844,79.258354,24.981401
902,43.31724,63.730736,15.898075,91.9989,79.885475,24.90893
903,43.42146,63.221436,16.58347,93.19595,79.56103,24.923294
904,43.353638,62.564453,16.756971,93.27319,79.68571,24.941637
905,43.39589,62.056717,16.87382,93.43186,79.85829,24.912668
906,43.29774,61.496548,16.989641,93.63326,79.91378,24.930117
907,43.438602,60.98933,17.188105,93.598785,80.236496,24.912367
908,43.471172,60.332554,17.291615,93.91575,80.15007,24.968567
909,43.51192,59.855766,17.447992,94.09114,80.45001,24.915998
910,43.491085,59.42362,17.51806,94.29112,80.7593,24.828413
911,43.568783,58.960655,17.655254,94.428795,81.12015,24.758808
912,43.68551,58.551514,17.80827,94.4085,81.62775,24.641596
913,43.68832,58.185566,17.952778,94.45868,82.20306,24.60422
914,43.726604,57.878246,18.059313,93.52702,83.019394,24.494661
915,43.75297,57.643597,18.269785,93.57529,83.40266,24.411442
916,43.867527,57.18163,18.392368,94.07312,83.82825,24.278303
917,43.933456,56.850708,18.561377,94.07771,84.108665,24.141434
918,43.94607,56.37511,18.785933,94.3991,84.26057,24.048578
919,43.99654,56.00038,19.041855,94.45253,84.50192,23.977482
920,44.079807,55.630966,19.328955,94.51488,84.90162,24.026941
921,44.117626,55.195347,19.534477,94.748024,84.50652,23.533506
922,44.303516,54.715553,18.8646,95.955185,83.95221,23.39616
923,44.263184,54.188118,19.124844,96.3885,84.352165,23.521496
924,44.326645,53.67053,19.319036,96.678795,84.03292,23.250385
925,44.226746,53.14076,19.683424,97.00174,84.04586,23.238201
926,44.348278,52.815815,19.808899,97.043015,84.14152,23.19604
927,44.32853,52.320087,20.06939,97.15573,84.13628,23.108438
928,44.316742,51.93909,20.191345,97.23212,84.17085,23.205738
929,44.455856,51.340782,20.369158,97.55462,84.127525,23.153906
930,44.38465,50.862076,20.471415,97.5516,84.17164,23.087444
931,44.340996,50.50525,20.628555,97.724434,84.14159,22.970953
932,44.426777,50.067368,20.809116,97.69743,84.085785,22.942995
933,44.542824,49.606625,20.957594,97.760506,84.14256,22.799526
934,44.559288,49.13012,21.087074,97.904526,84.062584,22.713587
935,44.561127,48.527737,21.346638,98.010666,83.845024,22.592249
936,44.64457,48.000896,21.479671,98.4215,83.69259,22.506035
937,44.714237,47.474907,21.6134,98.63928,83.486084,22.399672
938,44.802147,46.96104,21.793922,98.60544,83.32427,22.285381
939,44.910145,46.498318,21.903553,98.750854,82.97538,22.220613
940,44.878475,46.21251,22.068497,98.82008,82.77261,22.146038
941,45.037563,45.835728,22.200935,98.78481,82.59861,22.026455
942,45.04971,45.375603,22.363276,98.67585,82.39949,21.88869
943,45.105885,44.93657,22.526964,98.741455,82.1712,21.733261
944,45.21715,44.498447,22.703571,98.340675,82.34967,21.586208
945,45.30233,44.108242,22.802177,98.16916,82.51569,21.494627
946,45.524082,43.58909,22.996412,98.05478,82.79761,21.530016
947,45.550156,43.108524,23.164587,97.85477,83.385704,21.742334
948,45.72746,42.68871,23.379787,97.85012,83.861115,22.141745
949,45.837467,42.237926,23.524515,97.68729,84.51219,22.586906
950,46.015957,41.730427,23.70232,97.40506,85.20697,23.181335
951,46.14029,41.278564,23.900227,97.26406,85.640144,24.11307
952,46.184685,40.749153,24.089912,96.97993,85.872246,25.021303
953,46.237743,40.18695,23.656502,96.66775,85.66276,25.498446
954,46.34837,39.62601,24.064924,96.480934,84.71154,26.315914
955,46.382706,39.118298,24.567226,96.05555,83.61036,27.153107
956,46.442883,38.64191,24.682053,95.55853,82.39044,27.374329
957,46.50417,38.239323,24.741125,95.26016,80.85158,27.466042
958,46.551075,38.0019,24.694849,94.69176,79.38956,27.401665
959,46.722023,37.56731,24.858301,94.17691,77.820694,27.467182
960,46.867,37.26669,24.972061,94.124794,75.673904,27.500542
961,46.773746,37.166874,24.845114,93.84539,73.326935,27.562403
962,46.95648,36.83032,24.689926,93.29627,70.97844,27.929163
963,46.90862,36.55294,24.736652,93.03468,68.067566,28.048258
964,47.080227,36.32375,24.523623,92.460815,65.17203,28.613209
965,47.274338,35.85644,24.530533,92.26121,62.156574,29.38575
966,47.400074,35.527103,24.46683,91.980034,59.229874,30.270748
967,47.275955,35.484863,24.287703,91.82847,55.924644,31.606306
968,47.35293,35.34519,24.049576,91.88515,52.935547,33.15367
969,47.529697,35.131016,24.038277,92.17306,49.939034,34.667145
970,47.66777,34.9716,23.88396,92.44025,47.05353,36.162872
971,47.756252,34.8277,23.63663,92.8163,44.40797,37.571163
972,47.921158,34.548073,23.454891,93.23066,41.91609,38.93823
973,48.07771,34.482876,23.184391,93.55856,39.496067,39.850994
974,48.419556,34.38901,22.999027,93.78751,37.2414,40.543766
975,48.6584,34.22451,22.865778,93.911,35.23309,40.842068
976,48.795654,34.13515,22.67983,94.14001,33.34219,40.757515
977,48.997074,34.159424,22.420616,94.172516,31.84422,40.436592
978,49.074406,34.398735,21.920969,94.55715,30.534004,39.82693
979,49.430294,34.37735,21.555628,94.68833,29.468327,39.00952
980,49.69248,34.356174,21.285177,94.56707,28.64021,37.99405
981,49.946606,34.5091,21.010273,94.54849,28.057924,36.69928
982,49.948936,34.912853,20.724976,94.47138,27.607752,35.48085
983,49.944054,35.04245,20.53262,94.66407,27.533699,34.592503
984,49.816742,35.50374,20.34215,94.655464,27.69995,33.83582
985,49.48375,36.168644,20.161116,94.07082,27.83103,32.642124
986,49.4735,36.300426,19.557934,93.87282,28.131094,31.57264
987,49.545258,36.6224,19.174128,93.67974,28.62819,31.371723
988,49.461613,37.03492,18.804323,93.66803,29.372189,31.920973
989,49.626163,37.324207,18.523392,93.80804,29.413918,32.528492
990,49.025974,38.161015,18.21691,94.094635,28.952139,33.634304
991,49.165173,38.247524,17.95425,94.5282,28.865273,34.79952
992,49.173122,38.403393,17.358955,93.58214,28.77743,35.254875
993,49.131916,38.53638,17.069227,93.06184,29.1602,35.42228
994,49.214005,38.788197,16.795946,92.34219,29.692472,35.49435
995,48.84212,39.088074,16.544044,91.885254,30.158804,35.301525
996,49.0023,39.215878,16.273302,91.852356,30.445301,35.648792
997,48.6882,39.686146,15.95146,91.67552,30.739819,36.06485
998,48.53248,40.034798,15.614958,91.659195,31.069046,36.54155
999,48.449543,40.166435,15.23227,91.902016,31.360456,37.03047
1000,48.218784,40.61861,14.998655,92.16834,31.745935,37.555706
1001,48.373287,40.869152,14.584422,92.120605,32.105892,38.082825
1002,48.61434,40.774708,14.308807,92.39066,32.39464,38.7403
1003,48.605606,41.077908,13.978808,92.28036,32.569286,39.22874
1004,48.616604,41.132504,13.584388,92.627365,32.951454,39.58963
1005,48.652767,41.043587,13.272168,92.60702,33.291515,39.837074
1006,48.61041,41.016487,13.013519,91.99768,33.41487,40.13819
1007,48.490273,40.834805,12.158925,92.225235,34.110092,40.269802
1008,48.334362,40.276657,12.064015,91.95288,34.26025,40.464233
1009,48.021877,39.72818,12.056088,92.23052,34.680626,40.595676
1010,47.62261,38.885155,12.126747,91.86692,35.045387,40.695705
1011,47.514984,37.03673,13.057202,91.27378,35.27349,40.797356
1012,46.747128,35.707394,14.481657,91.42517,35.953587,40.90795
1013,45.942856,34.394257,16.554356,90.90175,36.23293,41.00152
1014,44.91808,33.401215,18.742914,90.867165,36.905777,41.085644
1015,43.635128,33.19221,21.444307,91.03016,37.464054,41.223454
1016,42.488888,32.974056,23.813492,90.84118,38.054146,41.35693
1017,41.540585,33.102055,25.595898,90.82429,38.57015,41.35761
1018,41.188267,33.583195,26.823887,90.55646,39.210274,41.430378
1019,40.937042,34.84688,28.082119,91.08636,39.689342,40.99077
1020,41.182243,36.581,28.723341,90.95327,40.2041,41.479572
1021,41.58837,38.941353,28.54157,90.79993,40.670162,41.3668
1022,42.400093,41.57744,28.164568,90.694115,41.340076,41.148907
1023,43.076317,45.04742,27.405693,91.144585,41.86624,41.078625
1024,43.68638,48.906208,26.277325,91.03252,42.505028,40.825047
1025,44.08335,53.352562,24.919502,91.29872,42.975983,40.545883
1026,44.114006,57.98103,23.464886,91.279335,43.563816,40.395844
1027,44.137585,62.64535,22.158735,91.624054,44.183792,40.236385
1028,44.789425,66.39126,20.729027,92.046165,44.431007,40.342922
1029,44.411865,71.19085,19.332268,92.133736,45.25737,39.896084
1030,44.256073,75.46403,17.75831,92.23476,46.246437,39.306107
1031,43.642696,79.32241,16.289515,92.33406,46.988667,38.81353
1032,43.456196,82.21439,14.798499,92.39932,47.82317,38.132122
1033,43.418564,84.115746,12.953188,92.92666,48.41313,37.467327
1034,42.81789,86.439995,11.850737,93.239456,48.70289,37.669056
1035,43.00848,86.4772,10.731538,93.318214,49.26399,37.480907
1036,42.98295,85.99268,10.236467,93.61278,49.769012,37.29296
1037,43.162502,84.57598,11.380256,93.604,50.241474,37.135746
1038,43.134384,82.851585,11.41002,93.88696,50.414062,37.200333
1039,43.09027,81.22202,11.434215,93.957344,50.859245,36.987446
1040,42.982704,79.81244,11.527433,94.252365,51.34476,36.91093
1041,43.00337,78.54569,11.640057,94.4031,51.744057,36.95063
1042,42.87648,77.525116,11.793227,94.46946,52.062042,36.845917
1043,42.720135,76.80907,11.939841,94.597694,52.344875,36.737434
1044,42.606438,76.06222,12.112075,94.56107,52.44239,37.135124
1045,42.47991,75.41019,12.275683,94.80081,52.552567,37.15833
1046,42.508244,74.77468,12.445732,94.79021,52.63513,37.11549
1047,42.60202,74.00809,12.646915,94.90441,52.71961,37.059807
1048,42.62858,73.38842,12.809543,94.90577,52.87983,36.998787
1049,42.67672,72.94158,12.9563875,95.06877,53.045925,36.998096
1050,42.914692,72.41733,13.097214,95.05343,53.391468,36.894657
1051,42.65552,72.28268,13.165775,94.994835,53.653522,36.765976
1052,42.79359,72.073906,13.249255,95.01204,53.979397,36.597424
1053,42.95504,71.724174,13.3587055,95.07809,54.335945,36.42859
1054,43.11124,71.332664,13.409531,94.87632,54.8882,36.180237
1055,43.08155,71.068596,13.472281,94.77835,55.38214,35.956173
1056,43.171474,70.76865,13.587658,94.5873,55.845158,35.676228
1057,43.187614,70.50815,13.683081,94.696205,56.405605,35.41851
1058,43.29802,70.03598,13.803414,94.7236,56.78487,35.182247
1059,43.335827,69.605095,13.892877,94.65996,57.28648,35.069122
1060,43.32257,69.23333,13.959937,94.63261,57.67152,34.859848
1061,43.28878,68.74112,14.068807,94.54819,57.894737,34.77445
1062,43.293167,68.06728,14.19326,94.759926,58.119034,34.79249
1063,43.51115,67.757774,14.333384,94.75973,58.355568,34.631954
1064,43.62089,66.8721,14.465466,94.80303,58.70595,34.499146
1065,43.55727,66.59642,14.545718,94.73687,58.94219,34.438076
1066,43.657314,66.19288,14.621455,94.67932,59.439445,34.2437
1067,43.76249,65.4452,14.741138,94.77476,59.80949,34.01841
1068,43.85158,65.08124,14.853327,94.78396,60.157707,33.990517
1069,43.543728,64.519966,15.16435,95.05948,60.477497,33.909184
1070,43.599163,64.31023,15.259427,95.15188,60.826603,33.81478
1071,43.671104,63.69466,15.41239,95.21308,61.094017,33.779716
1072,43.81972,63.18701,15.550349,95.282265,61.594498,33.62129
1073,43.672905,62.726036,15.689828,95.39938,61.931263,33.402
1074,43.789326,62.11095,15.870649,95.363014,62.38589,33.228317
1075,43.863037,61.482758,16.014069,95.12317,63.023983,32.88737
1076,43.926636,60.79918,16.175396,95.45779,63.346825,32.665226
1077,43.942596,60.102566,16.38804,95.43225,63.80688,32.470413
1078,43.885883,59.535076,16.547558,95.651245,64.19196,32.307964
1079,43.941925,59.054474,16.726337,95.72204,64.591515,32.16588
1080,43.958725,58.493744,16.930296,95.746574,65.123375,31.93847
1081,43.701164,58.052036,17.034637,95.695946,65.616035,31.723423
1082,43.864147,57.497746,17.238834,95.824715,66.02567,31.622005
1083,43.84589,56.89919,17.380632,95.92235,66.45562,31.394962
1084,43.602863,56.512157,17.481459,95.806786,67.05137,31.183025
1085,43.68,55.928337,17.617697,95.886215,67.44361,30.968056
1086,43.705116,55.414577,17.76778,95.95719,67.793686,30.787834
1087,43.663734,55.001057,17.831326,95.99988,68.22518,30.56518
1088,43.742214,54.505135,17.970707,96.03274,68.78773,30.252064
1089,43.69852,54.094807,18.119474,96.07523,69.27086,30.02954
1090,43.608643,53.715878,18.242292,96.215195,69.56934,29.835674
1091,43.609726,53.28092,18.426184,96.272995,70.11086,29.635393
1092,43.77656,52.690933,18.608503,96.43314,70.43284,29.506521
1093,43.697407,52.288895,18.734293,96.44056,70.97837,29.234137
1094,43.5742,51.999302,18.85767,96.42893,71.35598,29.110828
1095,43.538193,51.72249,19.039677,96.36792,71.735176,28.886904
1096,43.764786,51.38121,19.213362,96.31737,72.07269,28.723137
1097,43.691475,51.011234,19.369947,96.23513,72.5508,28.601818
1098,43.61006,50.690075,19.507988,96.496925,72.90204,28.388042
1099,43.574463,50.374363,19.649368,96.11825,73.30941,28.225286
1100,43.549057,50.03253,19.774172,96.15616,73.7728,28.055237
1101,43.647755,49.746796,19.921478,96.101814,74.076645,27.886099
1102,43.458187,49.482254,20.090975,96.05399,74.38296,27.795912
1103,43.414707,49.213146,20.22557,96.08035,74.686195,27.630926
1104,43.303337,49.01547,20.36487,96.42688,74.64696,27.54701
1105,43.218,48.71297,20.49111,96.512474,74.87027,27.398764
1106,43.151123,48.495995,20.631968,96.854904,74.892624,27.345602
1107,43.032436,48.294727,20.758656,96.995255,74.87352,27.297283
1108,42.975517,48.075428,20.883434,97.21019,74.88617,27.246714
1109,42.92577,47.80107,21.021357,97.12628,75.09827,27.14586
1110,42.86502,47.586624,21.147684,97.152954,75.09099,27.134535
1111,42.778454,47.470448,21.229593,97.20424,75.2359,27.071777
1112,42.821247,47.29999,21.355164,97.126076,75.47681,26.945839
1113,42.795998,47.140232,21.48716,96.8633,75.813515,26.81478
1114,42.783543,46.875366,21.615152,96.71543,76.10816,26.667013
1115,42.796455,46.708546,21.74251,96.62822,76.31474,26.563683
1116,42.821003,46.5496,21.818487,96.70824,76.46534,26.46494
1117,42.6517,46.39255,21.915743,96.75549,76.635376,26.383032
1118,42.652367,46.29161,22.02907,96.83979,76.81142,26.214016
1119,42.527252,46.24844,22.092772,97.109,76.75145,26.166288
1120,42.430912,46.16057,22.174803,97.15804,76.92961,26.043955
1121,42.431385,46.04168,22.249115,97.39278,76.900856,26.003908
1122,42.406204,45.88118,22.33335,97.32585,77.08841,25.884209
1123,42.41913,45.82882,22.448938,97.463646,77.10522,25.780466
1124,42.33544,45.744343,22.488096,97.62176,77.12643,25.681122
1125,42.22932,45.616264,22.58095,97.66716,77.2238,25.563143
1126,42.14725,45.471783,22.64975,97.63209,77.37292,25.434462
1127,42.09158,45.300167,22.693659,97.87647,77.44313,25.349478
1128,42.009937,45.167053,22.755676,97.8347,77.53453,25.22429
1129,41.96121,45.023136,22.864555,98.08556,77.59282,25.171267
1130,41.849995,44.840492,22.893263,98.108025,77.50412,25.061419
1131,41.77226,44.6218,23.020702,98.12569,77.57128,24.948332
1132,41.66589,44.48515,23.083776,98.34798,77.58331,24.838253
1133,41.593174,44.388725,23.222633,98.510544,77.64605,24.696198
1134,41.450077,44.17194,23.373995,98.566124,77.74388,24.601841
1135,41.372482,44.154232,23.536575,98.51129,77.901115,24.49387
1136,41.30273,44.071674,23.684965,98.425865,77.95914,24.317068
1137,41.308727,43.92724,23.817917,98.619705,77.88161,24.235409
1138,41.29079,43.6452,23.96879,98.61026,77.92906,24.149115
1139,41.349655,43.500526,24.102894,98.16284,78.26252,24.01996
1140,41.241535,43.459087,24.182192,98.21074,78.29327,23.98349
1141,41.112305,43.37452,24.308575,98.22251,78.27475,23.950232
1142,40.93424,43.303078,24.446577,98.03211,78.28175,23.906784
1143,40.924965,43.135548,24.53726,97.8246,78.23659,23.836058
1144,40.824898,43.082233,24.592611,97.77052,78.058525,23.744812
1145,40.73472,43.041008,24.676344,97.47046,78.093414,23.569
1146,40.534157,43.008766,24.737713,97.25779,77.84874,23.403322
1147,40.492443,42.920803,24.83595,96.79686,77.66833,23.249928
1148,40.591633,42.80645,24.891157,96.50115,77.51243,23.289389
1149,40.43167,42.70601,24.956728,95.89437,78.186356,23.636742
1150,40.45841,42.48546,25.044273,95.065094,79.797806,24.908136
1151,40.535374,42.196053,25.142475,94.10176,81.71089,26.51654
1152,40.53207,41.839085,25.346087,93.35519,83.237236,28.06334
1153,40.239853,41.816494,25.207224,92.614235,82.92036,29.329245
1154,40.20322,41.54675,25.431185,92.002174,80.4129,30.117912
1155,40.24192,41.26758,25.713099,91.3357,77.55683,30.449505
1156,40.266132,40.976112,25.94004,91.195206,74.42464,30.445402
1157,40.21415,40.813416,26.085552,91.2251,70.88733,30.638186
1158,40.02812,40.767124,26.171013,90.96861,66.92914,30.935984
1159,40.18725,40.494923,26.279045,90.69018,62.435772,31.816587
1160,39.952312,40.77657,26.160976,90.565834,57.590744,33.229225
1161,39.629116,41.01196,26.009096,90.43681,52.801918,35.172775
1162,39.52909,41.111908,25.929226,90.71424,48.383102,36.600555
1163,39.736973,40.99493,25.923313,90.800285,44.50757,37.380222
1164,39.860767,41.086857,25.873615,90.77501,41.258327,38.03279
1165,39.607933,41.24199,25.80457,90.86212,39.219418,37.815945
1166,39.610283,41.419582,25.679995,90.313614,37.412586,37.845543
1167,39.581184,41.557964,25.57411,90.14892,37.346287,37.17451
1168,39.472565,41.888195,25.052105,90.06126,38.09351,37.108448
1169,39.452072,42.297565,24.803629,90.005936,38.87089,37.17188
1170,39.430573,42.63861,24.592693,89.74303,39.28546,37.431282
1171,39.58215,42.89865,24.400375,89.56093,39.323868,38.030117
1172,39.60045,43.24067,24.229141,89.57192,39.24523,38.615288
1173,39.762875,43.53546,23.981777,89.33408,39.163918,39.265858
1174,39.793976,44.064064,23.699718,89.21564,39.110214,40.04185
1175,39.933334,44.511127,23.510136,89.14089,38.96831,40.93026
1176,40.054787,44.896194,23.027452,89.121284,38.79979,41.81158
1177,40.211636,45.226673,22.767971,88.96665,38.823006,42.591522
1178,40.35626,45.725395,22.445118,88.96668,38.96935,43.215324
1179,40.7475,45.90458,22.174984,88.84487,39.26154,43.636986
1180,41.04415,46.247234,21.812624,88.89346,39.763447,43.791595
1181,41.45451,46.415066,21.567755,88.88174,40.252026,43.88719
1182,41.675056,46.641285,21.210865,88.71077,40.569263,43.853424
1183,42.71391,45.337887,21.045155,88.947296,41.15804,43.325943
1184,42.86254,45.34189,20.656193,89.086006,41.78226,42.70142
1185,43.29335,45.518375,20.262562,89.0103,42.22629,42.306526
1186,43.569744,45.63004,19.895182,89.01542,42.93041,41.98569
1187,43.193783,47.25471,19.547169,88.725845,43.844013,41.56992
1188,43.410774,47.554626,19.174742,88.78827,44.567745,40.80581
1189,43.761364,47.729053,18.94882,88.74141,45.413937,39.947704
1190,44.02334,47.94402,18.64932,88.7746,45.963913,39.279324
1191,44.15723,48.098713,18.24961,88.34103,46.84552,38.33058
1192,44.401085,47.96667,17.937038,88.33557,47.791885,37.451588
1193,44.60168,47.934372,17.376608,88.30008,48.70456,36.41626
1194,45.053146,47.914734,16.765488,87.881775,49.848755,35.019276
1195,45.156136,48.095543,16.37436,88.05442,51.079845,33.941357
1196,45.52679,48.081944,15.897066,88.1469,52.127113,32.775936
1197,45.706264,47.993603,15.117422,88.49337,53.06058,31.51139
1198,45.79564,47.908882,14.460188,87.15182,54.18964,30.44726
1199,46.760376,46.076637,13.846275,87.20446,55.299156,29.011244
1200,46.60127,45.98719,13.23821,87.109344,56.653503,28.068768
1201,45.2771,47.545822,12.852432,87.03427,57.907528,27.342203
1202,44.783714,46.682312,12.920987,86.76723,59.00701,26.613096
1203,44.096443,44.92183,14.45986,87.04481,59.879322,26.030348
1204,43.28493,42.63371,17.16023,87.31699,60.863827,25.638779
1205,42.478905,40.368713,20.20531,87.89602,62.278633,25.297857
1206,41.72368,38.46726,22.98643,88.11037,62.712204,25.004036
1207,41.24241,37.157093,25.232737,88.236725,63.50281,24.551958
1208,40.999546,36.89476,27.119368,88.868706,64.66451,24.278767
1209,41.11786,37.78005,28.106516,89.620316,65.525345,24.097088
1210,41.42279,39.47569,28.496538,89.72561,66.07486,23.857208
1211,41.751892,42.048347,28.805645,90.0761,66.81426,23.826057
1212,42.4588,44.732517,28.370684,90.46988,67.75259,23.565712
1213,42.927887,47.32676,27.534838,90.37237,68.31152,23.47561
1214,43.437893,49.90736,26.412174,90.76504,69.27496,23.39653
1215,43.47267,53.270706,25.21209,90.69353,70.24764,23.164675
1216,43.45891,57.072403,23.76388,91.45288,71.36474,23.133904
1217,44.27494,60.86058,21.994144,92.063354,71.33202,23.228903
1218,43.926544,65.24245,20.318943,92.03792,71.78399,23.011532
1219,43.267803,69.553764,18.537577,92.21637,73.13008,22.74279
1220,43.20315,72.91852,17.012768,92.57036,74.04372,22.602827
1221,43.19843,75.50448,15.236988,92.06628,75.47498,22.429487
1222,43.37265,76.77135,13.49829,93.078804,76.33405,22.288082
1223,43.605526,76.97368,13.058018,92.69187,76.96199,22.08824
1224,43.489975,76.23738,12.952153,93.06582,78.03352,22.680422
1225,43.486526,74.917656,13.965004,93.30043,78.06937,22.541838
1226,43.525272,73.61645,14.305891,93.691124,77.9851,22.5774
1227,43.356773,72.357666,14.716195,93.6352,78.23078,22.561642
1228,43.171944,71.129105,15.155796,93.49976,78.70765,22.566982
1229,43.142773,69.849205,15.577588,93.43053,78.726555,22.664785
1230,43.055534,68.72714,15.905292,93.365105,79.329666,22.704483
1231,43.08224,67.640274,16.270597,93.419426,79.67571,22.80675
1232,42.910362,66.58036,16.577042,93.435074,80.20158,22.81991
1233,42.979794,65.49993,16.967432,93.47878,80.48736,22.874512
1234,42.902252,64.52957,17.344206,93.562874,80.65413,22.926266
1235,43.0069,63.432304,17.72076,93.96383,81.18457,22.846893
1236,43.097145,62.332714,18.089869,94.21719,81.51263,22.85377
1237,43.199425,61.405766,18.430862,94.152824,81.85437,22.734432
1238,43.362965,60.531666,18.72354,94.110085,82.397896,22.718653
1239,43.23726,59.867123,18.962297,94.093315,82.754776,22.64981
1240,43.340984,59.115593,19.16744,94.00717,83.39735,22.5836
1241,43.41129,58.49929,19.410065,93.99073,83.888664,22.46998
1242,43.431038,57.946693,19.659737,94.11322,84.45559,22.33965
1243,43.579338,57.40441,19.880405,93.88151,84.56165,22.2619
1244,43.81751,56.89212,20.088928,94.08857,84.77205,22.15275
1245,43.799057,56.36374,20.256556,94.23006,85.09489,22.0837
1246,43.83104,55.88874,20.444172,94.56125,85.36851,21.968294
1247,43.934902,55.266476,20.675993,94.76534,85.542534,21.813948
1248,44.03934,54.62476,20.881622,94.78106,85.71295,21.6811
1249,44.07203,53.959488,21.132038,94.88309,85.70248,21.640633
1250,44.0415,53.287632,21.353794,95.21602,85.76718,21.492855
1251,44.024414,52.589397,21.578522,95.3468,85.48213,21.483347
1252,44.012447,51.972427,21.791824,96.21292,85.86333,21.368618
1253,44.136765,51.29858,22.07185,96.31159,85.84679,21.300808
1254,44.17706,50.604053,22.31616,96.33434,85.87941,21.212591
1255,44.203438,49.88245,22.538168,96.366936,85.93371,20.882025
1256,44.280575,49.206383,22.752762,96.485214,85.84782,20.807493
1257,44.29664,48.50167,22.961466,96.50982,85.732285,20.77093
1258,44.26544,47.918926,23.095026,96.58722,85.70912,20.634972
1259,44.307777,47.30579,23.315115,96.19418,85.67584,20.536299
1260,44.2386,46.696392,23.547699,96.08771,85.640816,20.38597
1261,44.24244,46.141243,23.793566,96.30901,85.50776,20.188593
1262,44.422882,45.41541,24.036274,96.219475,85.4823,20.037043
1263,44.512825,44.822803,24.146702,96.238045,85.42153,19.826023
1264,44.570545,44.228134,24.269272,96.13609,85.30468,19.558016
1265,44.442432,43.642113,24.37299,96.16523,85.30948,19.320276
1266,44.430668,43.072964,24.466614,96.2746,85.24482,19.161846
1267,44.351864,42.549896,24.55928,95.643425,85.819565,18.963453
1268,44.337025,41.8649,24.727959,95.48404,86.29708,19.108284
1269,44.355957,41.28699,24.810066,95.218956,87.08771,19.572344
1270,44.19988,40.875084,24.918198,94.77394,88.40328,20.334063
1271,44.122147,40.512836,24.940065,94.34856,89.53709,21.320372
1272,44.20372,40.050274,24.915247,93.706116,89.79919,22.314352
1273,44.25296,39.581,25.292208,93.08771,89.50961,24.422907
1274,44.342796,39.034878,25.3298,92.42437,88.47677,25.627687
1275,44.23221,38.63188,25.449884,91.94862,86.90954,26.49164
1276,44.297115,38.292446,26.083286,91.27824,84.51499,27.444998
1277,44.153908,38.400078,26.100416,90.759254,82.05558,27.532408
1278,44.097248,37.66994,25.757063,89.60127,80.59746,27.126484
1279,44.137722,37.377888,25.830675,89.20705,78.11283,27.25459
1280,44.046017,37.112167,25.920937,89.04746,75.38475,27.510317
1281,44.218,36.74918,26.094778,88.59461,72.55993,27.91715
1282,44.32978,36.05756,25.684914,88.38178,69.05761,28.550983
1283,44.286922,36.0627,25.710075,88.99273,65.60909,28.85712
1284,44.080555,36.036144,25.497953,88.12309,61.957115,29.751987
1285,44.035397,35.981647,25.538233,88.27281,58.27781,31.11627
1286,44.206184,35.76438,25.517685,88.61505,54.684338,32.615948
1287,44.248314,35.763397,25.358528,89.009384,51.30252,34.3046
1288,44.058155,35.95298,25.104984,90.36189,48.49617,35.901417
1289,44.020428,35.87191,24.978476,89.463066,45.20245,37.500427
1290,44.074253,36.01588,24.762877,90.9316,42.96048,38.814117
1291,43.779816,36.464554,24.43792,90.767265,40.771427,39.779327
1292,43.872704,36.53932,24.18555,90.94362,38.778763,40.234642
1293,43.838715,36.620705,24.009363,90.74065,37.602177,40.403126
